,时间,小时,工作日,供冷季节,电耗
3690,339,18,0,0,8.5
3691,339,19,0,0,8.200000048
3692,339,20,0,0,7
3693,339,21,0,0,8.200000048
3694,339,22,0,0,10
3695,339,23,0,0,5.5
3696,340,0,0,0,8.200000048
3697,340,1,0,0,7
3698,340,2,0,0,6.700000048
3699,340,3,0,0,10
3700,340,4,0,0,8.200000048
3701,340,5,0,0,7
3702,340,6,0,0,6.700000048
3703,340,7,0,0,10
3704,340,8,0,0,6.700000048
3705,340,9,0,0,7
3706,340,10,0,0,8.200000048
3707,340,11,0,0,7
3708,340,12,0,0,9.700000048
3709,340,13,0,0,7
3710,340,14,0,0,6.700000048
3711,340,15,0,0,7
3712,340,16,0,0,11.20000005
3713,340,17,0,0,7
3714,340,18,0,0,7
3715,340,19,0,0,6.700000048
3716,340,20,0,0,10
3717,340,21,0,0,9.700000048
3718,340,22,0,0,5.5
3719,340,23,0,0,8.200000048
3720,341,0,0,0,5.5
3721,341,1,0,0,11.20000005
3722,341,2,0,0,7
3723,341,3,0,0,6.700000048
3724,341,4,0,0,7
3725,341,5,0,0,11.20000005
3726,341,6,0,0,7
3727,341,7,0,0,8.200000048
3728,341,8,0,0,7
3729,341,9,0,0,11.20000005
3730,341,10,0,0,5.5
3731,341,11,0,0,14.20000005
3732,341,12,0,0,13
3733,341,13,0,0,15.70000005
3734,341,14,0,0,22.9000001
3735,341,15,0,0,15.70000005
3736,341,16,0,0,16
3737,341,17,0,0,12.70000005
3738,341,18,0,0,14.5
3739,341,19,0,0,15.70000005
3740,341,20,0,0,14.5
3741,341,21,0,0,14.20000005
3742,341,22,0,0,19
3743,341,23,0,0,12.70000005
3744,342,0,0,0,13
3745,342,1,0,0,14.20000005
3746,342,2,0,0,13
3747,342,3,0,0,18.70000005
3748,342,4,0,0,11.5
3749,342,5,0,0,13
3750,342,6,0,0,14.20000005
3751,342,7,0,0,16
3752,342,8,0,0,17.20000005
3753,342,9,0,0,10
3754,342,10,0,0,15.70000005
3755,342,11,0,0,13.5
3756,342,12,0,0,17.20000005
3757,342,13,0,0,14.20000005
3758,342,14,0,0,13.9000001
3759,342,15,0,0,17.20000005
3760,342,16,0,0,10
3761,342,17,0,0,14.20000005
3762,342,18,0,0,11.5
3763,342,19,0,0,9.700000048
3764,342,20,0,0,10
3765,342,21,0,0,8.200000048
3766,342,22,0,0,5.5
3767,342,23,0,0,6.700000048
3768,343,0,0,0,10
3769,343,1,0,0,7
3770,343,2,0,0,6.700000048
3771,343,3,0,0,7
3772,343,4,0,0,9.700000048
3773,343,5,0,0,7
3774,343,6,0,0,8.200000048
3775,343,7,0,0,7
3776,343,8,0,0,8.200000048
3777,343,9,0,0,16
3778,343,10,0,0,17.20000005
3779,343,11,0,0,17.5
3780,343,12,0,0,11.20000005
3781,343,13,0,0,14.5
3782,343,14,0,0,12.70000005
3783,343,15,0,0,14.5
3784,343,16,0,0,15.70000005
3785,343,17,0,0,14.5
3786,343,18,0,0,11.20000005
3787,343,19,0,0,10
3788,343,20,0,0,20.20000005
3789,343,21,0,0,17.5
3790,343,22,0,0,18.70000005
3791,343,23,0,0,17.5
3792,344,0,0,0,10
3793,344,1,0,0,15.70000005
3794,344,2,0,0,14.5
3795,344,3,0,0,12.70000005
3796,344,4,0,0,10
3797,344,5,0,0,12.70000005
3798,344,6,0,0,14.5
3799,344,7,0,0,12.70000005
3800,344,8,0,0,13
3801,344,9,0,0,12.70000005
3802,344,10,0,0,13
3803,344,11,0,0,16.9000001
3804,344,12,0,0,16
3805,344,13,0,0,13.9000001
3806,344,14,0,0,24.4000001
3807,344,15,0,0,7.5
3808,344,16,0,0,9.700000048
3809,344,17,0,0,10
3810,344,18,0,0,8.200000048
3811,344,19,0,0,11.5
3812,344,20,0,0,14.20000005
3813,344,21,0,0,11.5
3814,344,22,0,0,9.700000048
3815,344,23,0,0,10
3816,345,0,0,0,11.20000005
3817,345,1,0,0,8.5
3818,345,2,0,0,9.700000048
3819,345,3,0,0,11.5
3820,345,4,0,0,9.700000048
3821,345,5,0,0,8.5
3822,345,6,0,0,9.700000048
3823,345,7,0,0,8.5
3824,345,8,0,0,15.70000005
3825,345,9,0,0,10
3826,345,10,0,0,11.20000005
3827,345,11,0,0,11.5
3828,345,12,0,0,17.20000005
3829,345,13,0,0,19
3830,345,14,0,0,20.20000005
3831,345,15,0,0,19
3832,345,16,0,0,18.70000005
3833,345,17,0,0,11.5
3834,345,18,0,0,11.20000005
3835,345,19,0,0,7
3836,345,20,0,0,11.20000005
3837,345,21,0,0,13
3838,345,22,0,0,11.20000005
3839,345,23,0,0,7
3840,346,0,0,0,8.5
3841,346,1,0,0,11.20000005
3842,346,2,0,0,8.200000048
3843,346,3,0,0,7
3844,346,4,0,0,8.200000048
3845,346,5,0,0,11.5
3846,346,6,0,0,8.5
3847,346,7,0,0,7
3848,346,8,0,0,9.700000048
3849,346,9,0,0,10
3850,346,10,0,0,7
3851,346,11,0,0,9.700000048
3852,346,12,0,0,8.5
3853,346,13,0,0,11.20000005
3854,346,14,0,0,11.5
3855,346,15,0,0,9.700000048
3856,346,16,0,0,8.5
3857,346,17,0,0,12.70000005
3858,346,18,0,0,11.5
3859,346,19,0,0,8.200000048
3860,346,20,0,0,8.5
3861,346,21,0,0,9.700000048
3862,346,22,0,0,6
3863,346,23,0,0,9.700000048
3864,347,0,0,0,7
3865,347,1,0,0,7
3866,347,2,0,0,7
3867,347,3,0,0,12.70000005
3868,347,4,0,0,8.5
3869,347,5,0,0,8.200000048
3870,347,6,0,0,12.5
3871,347,7,0,0,11.20000005
3872,347,8,0,0,8.5
3873,347,9,0,0,4.200000048
3874,347,10,0,0,11.5
3875,347,11,0,0,9.700000048
3876,347,12,0,0,19
3877,347,13,0,0,17.20000005
3878,347,14,0,0,13
3879,347,15,0,0,17.20000005
3880,347,16,0,0,16
3881,347,17,0,0,9.700000048
3882,347,18,0,0,11.5
3883,347,19,0,0,9.700000048
3884,347,20,0,0,10
3885,347,21,0,0,9.700000048
3886,347,22,0,0,7
3887,347,23,0,0,8.200000048
3888,348,0,0,0,10
3889,348,1,0,0,8.200000048
3890,348,2,0,0,5.5
3891,348,3,0,0,8.200000048
3892,348,4,0,0,7
3893,348,5,0,0,11.20000005
3894,348,6,0,0,7
3895,348,7,0,0,8.200000048
3896,348,8,0,0,13
3897,348,9,0,0,12.70000005
3898,348,10,0,0,11.5
3899,348,11,0,0,11.20000005
3900,348,12,0,0,11.5
3901,348,13,0,0,19.9000001
3902,348,14,0,0,20.20000005
3903,348,15,0,0,12.70000005
3904,348,16,0,0,10
3905,348,17,0,0,14.20000005
3906,348,18,0,0,7
3907,348,19,0,0,11.20000005
3908,348,20,0,0,8.5
3909,348,21,0,0,9.700000048
3910,348,22,0,0,6
3911,348,23,0,0,13.70000005
3912,349,0,0,0,7
3913,349,1,0,0,8.200000048
3914,349,2,0,0,10
3915,349,3,0,0,8.200000048
3916,349,4,0,0,7
3917,349,5,0,0,8.200000048
3918,349,6,0,0,10
3919,349,7,0,0,4.200000048
3920,349,8,0,0,7
3921,349,9,0,0,8.200000048
3922,349,10,0,0,14.5
3923,349,11,0,0,11.20000005
3924,349,12,0,0,16
3925,349,13,0,0,21.70000005
3926,349,14,0,0,26.5
3927,349,15,0,0,35.20000005
3928,349,16,0,0,35.5
3929,349,17,0,0,27.70000005
3930,349,18,0,0,17.5
3931,349,19,0,0,17.20000005
3932,349,20,0,0,10
3933,349,21,0,0,9.700000048
3934,349,22,0,0,7
3935,349,23,0,0,12.70000005
3936,350,0,0,0,8.5
3937,350,1,0,0,9.700000048
3938,350,2,0,0,10
3939,350,3,0,0,8.200000048
3940,350,4,0,0,10
3941,350,5,0,0,9.700000048
3942,350,6,0,0,7
3943,350,7,0,0,9.700000048
3944,350,8,0,0,10
3945,350,9,0,0,4.200000048
3946,350,10,0,0,8.5
3947,350,11,0,0,13
3948,350,12,0,0,18.70000005
3949,350,13,0,0,28
3950,350,14,0,0,32.20000005
3951,350,15,0,0,24.70000005
3952,350,16,0,0,25
3953,350,17,0,0,17.20000005
3954,350,18,0,0,10
3955,350,19,0,0,12.70000005
3956,350,20,0,0,11.5
3957,350,21,0,0,14.20000005
3958,350,22,0,0,7
3959,350,23,0,0,8.200000048
3960,351,0,0,0,10
3961,351,1,0,0,17.20000005
3962,351,2,0,0,7
3963,351,3,0,0,9.700000048
3964,351,4,0,0,7
3965,351,5,0,0,12.70000005
3966,351,6,0,0,7
3967,351,7,0,0,9.700000048
3968,351,8,0,0,5.5
3969,351,9,0,0,12.70000005
3970,351,10,0,0,440.5
3971,351,11,0,0,96.70000005
3972,351,12,0,0,14
3973,351,13,0,0,17.5
3974,351,14,0,0,21.70000005
3975,351,15,0,0,33.70000005
3976,351,16,0,0,25
3977,351,17,0,0,21.70000005
3978,351,18,0,0,17.5
3979,351,19,0,0,18.70000005
3980,351,20,0,0,14.5
3981,351,21,0,0,15.70000005
3982,351,22,0,0,17.5
3983,351,23,0,0,14.20000005
3984,352,0,0,0,7
3985,352,1,0,0,21.70000005
3986,352,2,0,0,16
3987,352,3,0,0,14.20000005
3988,352,4,0,0,13
3989,352,5,0,0,17.5
3990,352,6,0,0,17.20000005
3991,352,7,0,0,17.5
3992,352,8,0,0,15.70000005
3993,352,9,0,0,19
3994,352,10,0,0,17.70000005
3995,352,11,0,0,29.5
3996,352,12,0,0,24.70000005
3997,352,13,0,0,23.5
3998,352,14,0,0,26.20000005
3999,352,15,0,0,23.5
4000,352,16,0,0,26.20000005
4001,352,17,0,0,22
4002,352,18,0,0,12.70000005
4003,352,19,0,0,8.5
4004,352,20,0,0,9.700000048
4005,352,21,0,0,11.5
4006,352,22,0,0,8.200000048
4007,352,23,0,0,7
4008,353,0,0,0,9.700000048
4009,353,1,0,0,8.5
4010,353,2,0,0,9.700000048
4011,353,3,0,0,7
4012,353,4,0,0,7
4013,353,5,0,0,12.70000005
4014,353,6,0,0,5.5
4015,353,7,0,0,9.700000048
4016,353,8,0,0,7
4017,353,9,0,0,9.700000048
4018,353,10,0,0,4
4019,353,11,0,0,4
4020,353,12,0,0,7.200000048
4021,353,13,0,0,14.5
4022,353,14,0,0,20.20000005
4023,353,15,0,0,0
4024,353,16,0,0,31
4025,353,17,0,0,14.20000005
4026,353,18,0,0,7.5
4027,353,19,0,0,8.200000048
4028,353,20,0,0,8.5
4029,353,21,0,0,8.200000048
4030,353,22,0,0,8.5
4031,353,23,0,0,8.200000048
4032,354,0,0,0,7
4033,354,1,0,0,8.200000048
4034,354,2,0,0,11.5
4035,354,3,0,0,8.200000048
4036,354,4,0,0,5.5
4037,354,5,0,0,8.200000048
4038,354,6,0,0,6
4039,354,7,0,0,9.700000048
4040,354,8,0,0,5.5
4041,354,9,0,0,11.20000005
4042,354,10,0,0,13
4043,354,11,0,0,11.20000005
4044,354,12,0,0,8.5
4045,354,13,0,0,11.5
4046,354,14,0,0,16
4047,354,15,0,0,15.70000005
4048,354,16,0,0,11.5
4049,354,17,0,0,11.20000005
4050,354,18,0,0,13
4051,354,19,0,0,5.700000048
4052,354,20,0,0,10
4053,354,21,0,0,11.20000005
4054,354,22,0,0,11.5
4055,354,23,0,0,9.700000048
4056,355,0,0,0,8.5
4057,355,1,0,0,9.700000048
4058,355,2,0,0,14.5
4059,355,3,0,0,9.700000048
4060,355,4,0,0,10
4061,355,5,0,0,9.700000048
4062,355,6,0,0,11.5
4063,355,7,0,0,12.70000005
4064,355,8,0,0,8.5
4065,355,9,0,0,7
4066,355,10,0,0,14.20000005
4067,355,11,0,0,8.5
4068,355,12,0,0,9.700000048
4069,355,13,0,0,6
4070,355,14,0,0,9.700000048
4071,355,15,0,0,10
4072,355,16,0,0,11.20000005
4073,355,17,0,0,10
4074,355,18,0,0,9.700000048
4075,355,19,0,0,10
4076,355,20,0,0,11.20000005
4077,355,21,0,0,13
4078,355,22,0,0,9.700000048
4079,355,23,0,0,11.5
4080,356,0,0,0,8.200000048
4081,356,1,0,0,10
4082,356,2,0,0,8.200000048
4083,356,3,0,0,11.5
4084,356,4,0,0,9.700000048
4085,356,5,0,0,7
4086,356,6,0,0,11.20000005
4087,356,7,0,0,10
4088,356,8,0,0,12.70000005
4089,356,9,0,0,8.5
4090,356,10,0,0,11.20000005
4091,356,11,0,0,10
4092,356,12,0,0,11.20000005
4093,356,13,0,0,11.5
4094,356,14,0,0,11.20000005
4095,356,15,0,0,11.5
4096,356,16,0,0,4.5
4097,356,17,0,0,12.70000005
4098,356,18,0,0,11.5
4099,356,19,0,0,11.20000005
4100,356,20,0,0,7
4101,356,21,0,0,8.200000048
4102,356,22,0,0,7
4103,356,23,0,0,12.70000005
4104,357,0,0,0,7
4105,357,1,0,0,11.20000005
4106,357,2,0,0,8.5
4107,357,3,0,0,11.20000005
4108,357,4,0,0,7
4109,357,5,0,0,8.200000048
4110,357,6,0,0,7
4111,357,7,0,0,11.20000005
4112,357,8,0,0,7
4113,357,9,0,0,12.70000005
4114,357,10,0,0,129
4115,357,11,0,0,574.2
4116,357,12,0,0,458
4117,357,13,0,0,157.2
4118,357,14,0,0,141.5
4119,357,15,0,0,96.70000005
4120,357,16,0,0,39.70000005
4121,357,17,0,0,26.20000005
4122,357,18,0,0,35.5
4123,357,19,0,0,21.70000005
4124,357,20,0,0,16
4125,357,21,0,0,17.20000005
4126,357,22,0,0,14.5
4127,357,23,0,0,14.20000005
4128,358,0,0,0,13
4129,358,1,0,0,17.20000005
4130,358,2,0,0,11.5
4131,358,3,0,0,14.20000005
4132,358,4,0,0,11.5
4133,358,5,0,0,12.70000005
4134,358,6,0,0,17.5
4135,358,7,0,0,12.70000005
4136,358,8,0,0,23.5
4137,358,9,0,0,382.7
4138,358,10,0,0,576
4139,358,11,0,0,519.7
4140,358,12,0,0,487.2
4141,358,13,0,0,546.3000002
4142,358,14,0,0,667.5999999
4143,358,15,0,0,512.3000002
4144,358,16,0,0,343.5999999
4145,358,17,0,0,380.0999999
4146,358,18,0,0,263
4147,358,19,0,0,21.70000005
4148,358,20,0,0,20.5
4149,358,21,0,0,15.70000005
4150,358,22,0,0,11.5
4151,358,23,0,0,10
4152,359,0,0,0,10
4153,359,1,0,0,8.200000048
4154,359,2,0,0,8.5
4155,359,3,0,0,9.700000048
4156,359,4,0,0,10
4157,359,5,0,0,8.200000048
4158,359,6,0,0,7
4159,359,7,0,0,7.200000048
4160,359,8,0,0,7.5
4161,359,9,0,0,15.70000005
4162,359,10,0,0,17.5
4163,359,11,0,0,18.70000005
4164,359,12,0,0,28.9000001
4165,359,13,0,0,29.20000005
4166,359,14,0,0,36.0999999
4167,359,15,0,0,40.9000001
4168,359,16,0,0,52.30000019
4169,359,17,0,0,50.80000019
4170,359,18,0,0,18.70000005
4171,359,19,0,0,11.20000005
4172,359,20,0,0,10
4173,359,21,0,0,12.70000005
4174,359,22,0,0,10
4175,359,23,0,0,11.20000005
4176,360,0,0,0,8.5
4177,360,1,0,0,14.20000005
4178,360,2,0,0,7
4179,360,3,0,0,11.5
4180,360,4,0,0,9.700000048
4181,360,5,0,0,10
4182,360,6,0,0,9.700000048
4183,360,7,0,0,7
4184,360,8,0,0,9.700000048
4185,360,9,0,0,7
4186,360,10,0,0,12.70000005
4187,360,11,0,0,7
4188,360,12,0,0,8.200000048
4189,360,13,0,0,44.5
4190,360,14,0,0,83.20000005
4191,360,15,0,0,11
4192,360,16,0,0,9.700000048
4193,360,17,0,0,7
4194,360,18,0,0,9.700000048
4195,360,19,0,0,8.5
4196,360,20,0,0,7
4197,360,21,0,0,8.200000048
4198,360,22,0,0,10
4199,360,23,0,0,8.200000048
4200,361,0,0,0,7
4201,361,1,0,0,4.200000048
4202,361,2,0,0,7
4203,361,3,0,0,11.20000005
4204,361,4,0,0,5.5
4205,361,5,0,0,8.200000048
4206,361,6,0,0,7
4207,361,7,0,0,11.20000005
4208,361,8,0,0,7
4209,361,9,0,0,8.200000048
4210,361,10,0,0,7
4211,361,11,0,0,11.20000005
4212,361,12,0,0,8.5
4213,361,13,0,0,53.20000005
4214,361,14,0,0,89.5
4215,361,15,0,0,23
4216,361,16,0,0,17.20000005
4217,361,17,0,0,13
4218,361,18,0,0,8.200000048
4219,361,19,0,0,11.5
4220,361,20,0,0,8.200000048
4221,361,21,0,0,7
4222,361,22,0,0,9.700000048
4223,361,23,0,0,10
4224,362,0,0,0,8.200000048
4225,362,1,0,0,8.5
4226,362,2,0,0,6.700000048
4227,362,3,0,0,7
4228,362,4,0,0,11.20000005
4229,362,5,0,0,8.5
4230,362,6,0,0,8.200000048
4231,362,7,0,0,7
4232,362,8,0,0,11.5
4233,362,9,0,0,8.200000048
4234,362,10,0,0,7
4235,362,11,0,0,6.700000048
4236,362,12,0,0,11.5
4237,362,13,0,0,11.20000005
4238,362,14,0,0,16
4239,362,15,0,0,24.70000005
4240,362,16,0,0,23.5
4241,362,17,0,0,17.20000005
4242,362,18,0,0,16
4243,362,19,0,0,11.20000005
4244,362,20,0,0,10.5
4245,362,21,0,0,14.20000005
4246,362,22,0,0,11.5
4247,362,23,0,0,12.70000005
4248,363,0,0,0,16
4249,363,1,0,0,12.70000005
4250,363,2,0,0,16
4251,363,3,0,0,18.70000005
4252,363,4,0,0,17.5
4253,363,5,0,0,17.20000005
4254,363,6,0,0,11.5
4255,363,7,0,0,15.70000005
4256,363,8,0,0,11.5
4257,363,9,0,0,15.70000005
4258,363,10,0,0,11.5
4259,363,11,0,0,12.70000005
4260,363,12,0,0,17.5
4261,363,13,0,0,19
4262,363,14,0,0,15.70000005
4263,363,15,0,0,14.5
4264,363,16,0,0,14.20000005
4265,363,17,0,0,19
4266,363,18,0,0,12.70000005
4267,363,19,0,0,11.5
4268,363,20,0,0,8.700000048
4269,363,21,0,0,14.5
4270,363,22,0,0,14.20000005
4271,363,23,0,0,11.5
4272,364,0,0,0,12.70000005
4273,364,1,0,0,14.5
4274,364,2,0,0,12.70000005
4275,364,3,0,0,13
4276,364,4,0,0,12.70000005
4277,364,5,0,0,13
4278,364,6,0,0,14.20000005
4279,364,7,0,0,11.5
4280,364,8,0,0,12.70000005
4281,364,9,0,0,11.5
4282,364,10,0,0,8.200000048
4283,364,11,0,0,7
4284,364,12,0,0,9.700000048
4285,364,13,0,0,10
4286,364,14,0,0,14.20000005
4287,364,15,0,0,11.5
4288,364,16,0,0,8.200000048
4289,364,17,0,0,8.5
4290,364,18,0,0,11.20000005
4291,364,19,0,0,7
4292,364,20,0,0,8.200000048
4293,364,21,0,0,7
4294,364,22,0,0,8.700000048
4295,364,23,0,0,7
4296,365,0,0,0,6.700000048
4297,365,1,0,0,7
4298,365,2,0,0,12.70000005
4299,365,3,0,0,7
4300,365,4,0,0,8.200000048
4301,365,5,0,0,5.5
4302,365,6,0,0,12.70000005
4303,365,7,0,0,3
4304,365,8,0,0,7
4305,365,9,0,0,8.200000048
4306,365,10,0,0,10
4307,365,11,0,0,8.200000048
4308,365,12,0,0,13
4309,365,13,0,0,18.70000005
4310,365,14,0,0,22
4311,365,15,0,0,29.20000005
4312,365,16,0,0,19
4313,365,17,0,0,17.20000005
4314,365,18,0,0,11.5
4315,365,19,0,0,9.700000048
4316,365,20,0,0,8.5
4317,365,21,0,0,8.200000048
4318,365,22,0,0,10
4319,365,23,0,0,9.700000048
4320,1,0,0,0,5.5
4321,1,1,0,0,8.200000048
4322,1,2,0,0,10
4323,1,3,0,0,9.700000048
4324,1,4,0,0,7
4325,1,5,0,0,8.200000048
4326,1,6,0,0,10
4327,1,7,0,0,9.700000048
4328,1,8,0,0,5.5
4329,1,9,0,0,8.200000048
4330,1,10,0,0,11.5
4331,1,11,0,0,12.70000005
4332,1,12,0,0,14.5
4333,1,13,0,0,18.70000005
4334,1,14,0,0,16
4335,1,15,0,0,20.20000005
4336,1,16,0,0,13
4337,1,17,0,0,15.70000005
4338,1,18,0,0,10
4339,1,19,0,0,12.70000005
4340,1,20,0,0,8.5
4341,1,21,0,0,7
4342,1,22,0,0,9.700000048
4343,1,23,0,0,16
4344,2,0,0,0,11.20000005
4345,2,1,0,0,10
4346,2,2,0,0,12.70000005
4347,2,3,0,0,16
4348,2,4,0,0,12.70000005
4349,2,5,0,0,11.5
4350,2,6,0,0,14.20000005
4351,2,7,0,0,13
4352,2,8,0,0,9.700000048
4353,2,9,0,0,7
4354,2,10,0,0,8.200000048
4355,2,11,0,0,11.5
4356,2,12,0,0,12.70000005
4357,2,13,0,0,14.5
4358,2,14,0,0,21.70000005
4359,2,15,0,0,16
4360,2,16,0,0,16
4361,2,17,0,0,15.70000005
4362,2,18,0,0,11.5
4363,2,19,0,0,11.20000005
4364,2,20,0,0,8.5
4365,2,21,0,0,9.700000048
4366,2,22,0,0,10
4367,2,23,0,0,11.20000005
4368,3,0,0,0,8.5
4369,3,1,0,0,9.700000048
4370,3,2,0,0,8.5
4371,3,3,0,0,11.20000005
4372,3,4,0,0,8.5
4373,3,5,0,0,8.200000048
4374,3,6,0,0,10
4375,3,7,0,0,9.700000048
4376,3,8,0,0,10
4377,3,9,0,0,11.20000005
4378,3,10,0,0,10
4379,3,11,0,0,12.70000005
4380,3,12,0,0,13
4381,3,13,0,0,9.700000048
4382,3,14,0,0,14.5
4383,3,15,0,0,9.700000048
4384,3,16,0,0,14.5
4385,3,17,0,0,8.5
4386,3,18,0,0,14.20000005
4387,3,19,0,0,8.5
4388,3,20,0,0,12.70000005
4389,3,21,0,0,7
4390,3,22,0,0,8.200000048
4391,3,23,0,0,7
4392,4,0,0,0,11.20000005
4393,4,1,0,0,8.5
4394,4,2,0,0,8.200000048
4395,4,3,0,0,7
4396,4,4,0,0,11.20000005
4397,4,5,0,0,8.5
4398,4,6,0,0,7
4399,4,7,0,0,11.20000005
4400,4,8,0,0,13
4401,4,9,0,0,14.20000005
4402,4,10,0,0,22
4403,4,11,0,0,18.70000005
4404,4,12,0,0,20.5
4405,4,13,0,0,311.2
4406,4,14,0,0,137.5
4407,4,15,0,0,21.70000005
4408,4,16,0,0,206.5
4409,4,17,0,0,13
4410,4,18,0,0,14.20000005
4411,4,19,0,0,8.5
4412,4,20,0,0,11.20000005
4413,4,21,0,0,11.5
4414,4,22,0,0,9.700000048
4415,4,23,0,0,11.5
4416,5,0,0,0,11.20000005
4417,5,1,0,0,7
4418,5,2,0,0,8.200000048
4419,5,3,0,0,10
4420,5,4,0,0,8.200000048
4421,5,5,0,0,7
4422,5,6,0,0,9.700000048
4423,5,7,0,0,10
4424,5,8,0,0,10
4425,5,9,0,0,12.70000005
4426,5,10,0,0,13
4427,5,11,0,0,21.70000005
4428,5,12,0,0,17.5
4429,5,13,0,0,14.20000005
4430,5,14,0,0,13
4431,5,15,0,0,21.70000005
4432,5,16,0,0,17.5
4433,5,17,0,0,14.20000005
4434,5,18,0,0,13
4435,5,19,0,0,17.20000005
4436,5,20,0,0,8.5
4437,5,21,0,0,7
4438,5,22,0,0,8.200000048
4439,5,23,0,0,7
4440,6,0,0,0,11.20000005
4441,6,1,0,0,7
4442,6,2,0,0,11.20000005
4443,6,3,0,0,7
4444,6,4,0,0,11.20000005
4445,6,5,0,0,7
4446,6,6,0,0,8.200000048
4447,6,7,0,0,7
4448,6,8,0,0,14.20000005
4449,6,9,0,0,19
4450,6,10,0,0,21.70000005
4451,6,11,0,0,34
4452,6,12,0,0,43
4453,6,13,0,0,42.70000005
4454,6,14,0,0,34
4455,6,15,0,0,33.70000005
4456,6,16,0,0,28
4457,6,17,0,0,26.20000005
4458,6,18,0,0,19
4459,6,19,0,0,15.70000005
4460,6,20,0,0,14.5
4461,6,21,0,0,20.20000005
4462,6,22,0,0,14.5
4463,6,23,0,0,18.70000005
4464,7,0,0,0,13
4465,7,1,0,0,14.20000005
4466,7,2,0,0,19
4467,7,3,0,0,14.5
4468,7,4,0,0,17.20000005
4469,7,5,0,0,13
4470,7,6,0,0,17.20000005
4471,7,7,0,0,16
4472,7,8,0,0,17.20000005
4473,7,9,0,0,8.5
4474,7,10,0,0,17.20000005
4475,7,11,0,0,14.5
4476,7,12,0,0,21.70000005
4477,7,13,0,0,30.4000001
4478,7,14,0,0,20.20000005
4479,7,15,0,0,25.5999999
4480,7,16,0,0,36.39999962
4481,7,17,0,0,32.19999981
4482,7,18,0,0,22.30000019
4483,7,19,0,0,15.70000005
4484,7,20,0,0,11.20000005
4485,7,21,0,0,11.20000005
4486,7,22,0,0,8.5
4487,7,23,0,0,12.70000005
4488,8,0,0,0,9.700000048
4489,8,1,0,0,7
4490,8,2,0,0,10
4491,8,3,0,0,9.700000048
4492,8,4,0,0,10
4493,8,5,0,0,8.200000048
4494,8,6,0,0,7
4495,8,7,0,0,8.200000048
4496,8,8,0,0,13
4497,8,9,0,0,9.700000048
4498,8,10,0,0,10
4499,8,11,0,0,23.20000005
4500,8,12,0,0,31.9000001
4501,8,13,0,0,34.9000001
4502,8,14,0,0,44.5
4503,8,15,0,0,38.80000019
4504,8,16,0,0,44.5
4505,8,17,0,0,46.30000019
4506,8,18,0,0,28.5999999
4507,8,19,0,0,18.4000001
4508,8,20,0,0,12.70000005
4509,8,21,0,0,13
4510,8,22,0,0,11.20000005
4511,8,23,0,0,7
4512,9,0,0,0,8.200000048
4513,9,1,0,0,8.5
4514,9,2,0,0,8.200000048
4515,9,3,0,0,7
4516,9,4,0,0,8.200000048
4517,9,5,0,0,7
4518,9,6,0,0,11.20000005
4519,9,7,0,0,7
4520,9,8,0,0,8.200000048
4521,9,9,0,0,7
4522,9,10,0,0,11.20000005
4523,9,11,0,0,7
4524,9,12,0,0,9.700000048
4525,9,13,0,0,11.5
4526,9,14,0,0,15.70000005
4527,9,15,0,0,10
4528,9,16,0,0,9.700000048
4529,9,17,0,0,7
4530,9,18,0,0,12.70000005
4531,9,19,0,0,5.5
4532,9,20,0,0,8.200000048
4533,9,21,0,0,7
4534,9,22,0,0,7
4535,9,23,0,0,11.20000005
4536,10,0,0,0,7
4537,10,1,0,0,6.700000048
4538,10,2,0,0,7
4539,10,3,0,0,11.20000005
4540,10,4,0,0,7
4541,10,5,0,0,6.700000048
4542,10,6,0,0,7
4543,10,7,0,0,11.20000005
4544,10,8,0,0,7
4545,10,9,0,0,8.200000048
4546,10,10,0,0,5.5
4547,10,11,0,0,8.200000048
4548,10,12,0,0,10
4549,10,13,0,0,8.200000048
4550,10,14,0,0,8.5
4551,10,15,0,0,8.200000048
4552,10,16,0,0,10
4553,10,17,0,0,6.700000048
4554,10,18,0,0,5.5
4555,10,19,0,0,8.200000048
4556,10,20,0,0,10
4557,10,21,0,0,8.200000048
4558,10,22,0,0,5.5
4559,10,23,0,0,8.200000048
4560,11,0,0,0,5.5
4561,11,1,0,0,11.20000005
4562,11,2,0,0,7
4563,11,3,0,0,5.5
4564,11,4,0,0,6.700000048
4565,11,5,0,0,10
4566,11,6,0,0,8.200000048
4567,11,7,0,0,7
4568,11,8,0,0,8.200000048
4569,11,9,0,0,10
4570,11,10,0,0,9.700000048
4571,11,11,0,0,7
4572,11,12,0,0,12.70000005
4573,11,13,0,0,13
4574,11,14,0,0,8.200000048
4575,11,15,0,0,7
4576,11,16,0,0,8.200000048
4577,11,17,0,0,7
4578,11,18,0,0,11.20000005
4579,11,19,0,0,7
4580,11,20,0,0,6.700000048
4581,11,21,0,0,7
4582,11,22,0,0,11.20000005
4583,11,23,0,0,7
4584,12,0,0,0,8.200000048
4585,12,1,0,0,4
4586,12,2,0,0,11.20000005
4587,12,3,0,0,7
4588,12,4,0,0,8.200000048
4589,12,5,0,0,5.5
4590,12,6,0,0,11.20000005
4591,12,7,0,0,7
4592,12,8,0,0,9.700000048
4593,12,9,0,0,8.5
4594,12,10,0,0,8.200000048
4595,12,11,0,0,10
4596,12,12,0,0,7
4597,12,13,0,0,11.20000005
